modelo,condicao,predicao,label_final,id,comentario,erro
e5_multilingual,instrucao_manual,1,0,5894,Estão querendo prender Lula de novo.,True
e5_multilingual,instrucao_manual,0,1,2774,"Não tenha dúvidas, sem capim está sempre a sua disposição 😂😢",True
e5_multilingual,instrucao_manual,1,0,6568,@coca.figueiredo chefe não saber e normal..........fica na paz vamos nos alegrR mais segurança pra nós pais de família 👏,True
e5_multilingual,instrucao_manual,1,0,5736,É tem negro defendendo essa barbárie!,True
e5_multilingual,instrucao_manual,1,0,4396,"Que absurdo, não sei como tem gente q assiste esse cara, e ainda acham graça 😔",True
e5_multilingual,instrucao_manual,1,0,6094,Quando ele vai ouvir musk na polícia federal kkkkkk,True
e5_multilingual,instrucao_manual,1,0,4946,Foi tudo em um piscar de olhos.,True
e5_multilingual,instrucao_manual,1,0,4107,Meu Deus. Ela tem apenas 16 anos com toda essa lucidez e sensibilidade? Tem gente governando por ai que não consegue falar uma frase que faça algum sentido... tanto a aprender com as crianças e os jovens! Maravilhosa!,True
e5_multilingual,instrucao_manual,0,1,977,@alice.lavigne.3388 NOJO! por isso prefiro assistir o fantástico aos fins de domingo. Porque contém informações e conteúdos!,True
e5_multilingual,instrucao_manual,1,0,6021,"A estratégia de Soros é apoiar movimentos de protesto que minam os nacionalismos, colocando acima as reivindicações sociais globais, que desafiam os governos progressistas com um senso de pátria. De pertencer a um território e uma cultura. Malala e Greta fazem parte dessa estratégia, embora a mídia corporativa do mundo esteja focada em saber se a garota escandinava pode retornar de veleiro, mula ou skate para sua escola sueca, para não se contaminar no caminho de volta.",True
e5_multilingual,instrucao_manual,0,1,3303,"Vai arregar pros pastores, Haddad? Vc realmente acha que eles vāo deixar de perseguir a esquerda?",True
e5_multilingual,instrucao_manual,0,1,662,"Sei não hein!? Pertinente, porém vejo um desvio de pensamento arquitetado aí!",True
e5_multilingual,instrucao_manual,1,0,5194,"Estou sem palavras... Já acho foda, ver o cabelo afro como moda (a palavra foda saiu para não digitar emocionado) e agora isso.... Lindo lindo",True
e5_multilingual,instrucao_manual,1,0,5459,Isso é a retórica dela. Quanto ao mesmo objetivo vcs tem o mesmo. O duro é contemplar o cargo que lhe agrada.,True
e5_multilingual,instrucao_manual,0,1,384,"Perguntem quantos votos esse energúmeno teve em Roraima, então poderemos ter compreensão do porque ele sente liberdade para as atrocidades que diz e faz sem pudor.",True
e5_multilingual,instrucao_manual,1,0,5501,Vc poderia ser mais sensata ... E não alimentar ainda mais as coisas... afinal de que lado vc esta ...,True
e5_multilingual,instrucao_manual,0,1,3149,"SOU BOLSONARIANA ATÉ VCS NÃO ESTIVER MAIS NA POLÍTICA, SOU DO ESTADO DE SÃO PAULO,,,HAHA VOLTEI EM VC BEBÊ,,,EU NÃO TENHO SAUDADES DO QUEIROZ, SE ELE DEVE ALGUMA EXPLICAÇÃO NÃO É PRA MIM, E SIM PRA JUSTIÇA..,..SO ALGO ME ENCOMODA MUITO, O FLAVIO ESTÁ NA MÃO CONTRÁRIA DO SEU PAI, NAS VOTAÇÕES DELE, O MAJOR OLÍMPIO SIM SEGUE MAIS OS IDEAIS DO SEU PAI, QUE O FLAVIO,,, PORQUE FLAVIO É TOTALMENTE CONTRA A CPI DA LAVA TOGA, EDUARDO O POVO ODEIA ESSE STF, PORQUE FLAVIO OS PROTEGE TANTO.....SEI QUE VC NÃO VAI DAR BOLA AO MEU COMENTÁRIO, MAS JURO QUERIA ENTENDER...💗💗💗💗💗💗",True
e5_multilingual,instrucao_manual,1,0,5562,Os filhos do Presidente só criam problemas .... corta a mesada deles ....,True
e5_multilingual,instrucao_manual,0,1,116,A única coisa que no momento a esquerda faz é rosnar!!,True
e5_multilingual,instrucao_manual,1,0,3522,Devia ter tido pena ANTES... bem ANTES 🤬,True
e5_multilingual,instrucao_manual,1,0,3694,Dois feras ❤️,True
e5_multilingual,instrucao_manual,0,1,354,Ele está certo. Vai ter um monte de argentino faminto invadindo aqui,True
e5_multilingual,instrucao_manual,1,0,4040,"sem industria, sem soberania. Não adianta nada ""não manufaturar"" se compramos de quem manufatura, e permitimos a destruição da Amazônia.",True
e5_multilingual,instrucao_manual,1,0,6409,Kkkkk Mais afiado que tramontina😂💚💛,True
e5_multilingual,instrucao_manual,1,0,6274,Os Robin Hood's do Brasil,True
e5_multilingual,instrucao_manual,0,1,2013,Isso é pouco pra os otário q votou nele.,True
e5_multilingual,instrucao_manual,0,1,2526,"Lula so ..vai ganlha, matrícula na cadeia 😂",True
e5_multilingual,instrucao_manual,0,1,661,Parabéns a garotinha do George Sorus. Uma laranjinha sendo usada pelas grandes corporações parabéns a menina usada por sua mãe e as gigantes de seu contrato.,True
e5_multilingual,instrucao_manual,0,1,1520,"@lee_eid olha esse vídeo, desse vagabundo, o que a esquerda quer para nosso país!! Gostaria muito que visse, não seja enganada 😘",True
e5_multilingual,instrucao_manual,0,1,690,"Agora vai ser assim "" votem em quem eu indicar"" pelo amor de Deus para de frescura no toba e deixa o povo votar",True
e5_multilingual,instrucao_manual,1,0,5575,Por isso que Lula e Dilma não tinham familiares na política.,True
e5_multilingual,instrucao_manual,0,1,746,😂 Porisso gosto dele pq eu sou afiada igual a ele povo pela saco!,True
e5_multilingual,instrucao_manual,0,1,680,"A grande destruição ambiental no Brasil ocorreu principalmente durante os anos que a europa nos colonizava e hj europeu vem nos dar lição de moral, isso é um grande hipocrisia. Deixando claro que votei em Haddad Nordeste13",True
e5_multilingual,instrucao_manual,0,1,638,Mais um projeto de esquerdista dominada pelo ódio.,True
e5_multilingual,instrucao_manual,0,1,2006,Parabéns aos envolvidos! Faz arminha e grita mito.,True
e5_multilingual,instrucao_manual,0,1,495,Ainda bem que do PT e do Lula Ladrao só falamos a verdade.,True
e5_multilingual,instrucao_manual,1,0,3504,A Dilma chilena 🤢🤢🤢🤮🤮,True
e5_multilingual,instrucao_manual,0,1,2840,Tem mtas outras pessoas q realmente merecem destaque!!! menos essa tal de Greta🙄,True
e5_multilingual,instrucao_manual,0,1,2484,Lula na cadeia já !!!,True
e5_multilingual,instrucao_manual,1,0,5447,É o mito dos trabalhador,True
e5_multilingual,instrucao_manual,1,0,4123,Turma do bem !,True
e5_multilingual,instrucao_manual,1,0,3761,Já tá na hora de gravar vídeo com os caras da Galãs Feios,True
e5_multilingual,instrucao_manual,1,0,3960,Não tô entendendo mais nada!😠,True
e5_multilingual,instrucao_manual,0,1,3269,"A importância da democracia, das instituições, da Justiça e da @policiafederal @flaviodino e a luta da esquerda @psol50 @ptbrasil @pcdob_oficial e da imprensa e dos movimentos sociais para não deixar impune os mandantes milicianos de direita deste assassinato político contra uma mulher de luta e de esquerda, que lutava pelos pobres, favelados, trabalhadores, povo e democracia! MARIELLE VIVE!",True
e5_multilingual,instrucao_manual,1,0,5637,é preciso pensar 10 X antes de falar para depois ter que pedir desculpas . Certos Bolsonaros deviam aprender isso . um leão nuca pede desculpas ..,True
e5_multilingual,instrucao_manual,1,0,4939,"Noh coisa feia duas deputadas do mesmo partido , com essas brigas sem fundamento.",True
e5_multilingual,instrucao_manual,0,1,3279,"Eu quero mais mulheres na política, mas que não sejam iguais a você.",True
e5_multilingual,instrucao_manual,0,1,1146,Aceitar comentários de Minions é de uma grandeza absoluta... só por isso tem meu voto eternamente,True
e5_multilingual,instrucao_manual,0,1,1857,Desiquilibrio total.,True
e5_multilingual,instrucao_manual,1,0,6844,Dengue precisa e de vacina né de vídeo bonito não cadê as vacina,True
e5_multilingual,instrucao_manual,0,1,1938,"🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 Maravilha! Bolsonaro 2022!!!!! Vamos mudar o rumo de nossas vidas pelo trabalho, pela honra, pela honestidade e pela ética. Apoio total ao governo. Vamos defender nosso país da quadrilha comunista.",True
e5_multilingual,instrucao_manual,1,0,5653,Será que o filho está fazendo isto pra prejudicar o pai?,True
e5_multilingual,instrucao_manual,1,0,3967,"Tem que divulgar a lista dos parlamentares que derrubaram o veto, e o povo tem que fazer barulho e nas próximas eleições derrubar a todos eles nas urnas, é hora de dar um basta em tudo isso.",True
e5_multilingual,instrucao_manual,0,1,160,Ou quando o Brasil estava sendo saqueado pelo PT? ?,True
e5_multilingual,instrucao_manual,0,1,2750,Estamos vendo que 💩 é a TIME afinal só olhar o dono. E como boa puxa saco de editor acha justo...precisa conhecer @boyanslat e entender o que é relevância de PERSONALIDADE EM MEIO AMBIENTE MUNDIAL!,True
e5_multilingual,instrucao_manual,1,0,4550,Deus é contigo @damaresalvesoficial1 . Isso é o cúmulo do absurdo,True
e5_multilingual,instrucao_automatica,1,0,5540,So tem petistas aqui agora kkk,True
e5_multilingual,instrucao_automatica,0,1,1996,👏👏👏👏o capeta sendo capeta. Normal.,True
e5_multilingual,instrucao_automatica,1,0,4855,Eternas SAUDDADS,True
e5_multilingual,instrucao_automatica,0,1,1201,E os diretos morais? Processe os canalhas!,True
e5_multilingual,instrucao_automatica,0,1,235,Ah tá com pena? Devolve o dinheiro do 🇧🇷,True
e5_multilingual,instrucao_automatica,1,0,5470,Também acho. Esse cara fala demais. Os filhos do bolsonaro acabam enfraquecendo o governo. Sempre disse issso desde o começo,True
e5_multilingual,instrucao_automatica,1,0,5586,O mineiro fala um dito popular muito bem aplicado aos filhos do Presidente: Quem fala demais da bom dia a cavalo!,True
e5_multilingual,instrucao_automatica,0,1,2456,"Não aguento mais . Pelo amor de Deus , nesse País os poros dessas pessoas que respira Lula Credo! Chou coisa ruim . Oremos para vê se pensam em coisa sadia 🙏🙏",True
e5_multilingual,instrucao_automatica,0,1,1998,"Será,,Kkkk,,,,vcs mentem tanto mais tanto,,,,,parabéns Bolsonaro senta lenha",True
e5_multilingual,instrucao_automatica,1,0,6561,"O AMAZONAS AGONIZA MAIS UMA VEZ, AGORA É QUALIDADE PÉSSIMA DE AR RELACIONADA A FUMAÇA CONSEQUÊNCIA DAS QUEIMADAS PROMOVIDA PELA AÇÃO HUMANA. Os humanos destruindo nosso meio ambiente, os animais que lá habitam e nos sufocando com essa fumaça insuportável",True
e5_multilingual,instrucao_automatica,1,0,5056,"Deixa ver se entendi...se 1/4 está pessimista, 1/4 está neutro como pode a maioria estar otimista? Ora se somarmos pessimistas mais neutros há um empate. Não?kkkkk tá foda em Dudu.",True
e5_multilingual,instrucao_automatica,1,0,5208,"Mais uma terráquea vence o Miss Universo, parabéns!!!",True
e5_multilingual,instrucao_automatica,0,1,2638,"Boa a fala do presidente, parem de dar moral pra essa pirralha, inclusive a senhora deputada.",True
e5_multilingual,instrucao_automatica,0,1,2425,Pra todos nós que Samos milhões de negros nessi país incruindo eu esse miZeravel tem que ser punido pela lei isso e inaceitável🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,True
e5_multilingual,instrucao_automatica,1,0,3858,"Patriotismo a parte..."".los Hermanos"" sempre tiveram mais cultura.. desta vez foi só mais uma demonstração",True
e5_multilingual,instrucao_automatica,1,0,4364,"""Vcs que fazem parte dessa massa"" 😞",True
e5_multilingual,instrucao_automatica,1,0,4641,"Que absurdo contra essa mulher,ministra ou nao.",True
e5_multilingual,instrucao_automatica,0,1,2460,Demorou pra colocar esse ser na cadeia novamente,True
e5_multilingual,instrucao_automatica,1,0,5754,Benedita não se altere porque esse ato cometido foi por gente que tem alma escura !,True
e5_multilingual,instrucao_automatica,0,1,1891,"Que bom que,as máscaras estão caindo rápido.",True
e5_multilingual,instrucao_automatica,1,0,4492,Dupla imbatível nas argumentações inteligentes contra esse governo desgovernado que estamos pagando....aff,True
e5_multilingual,instrucao_automatica,1,0,5812,Tem que abrir processo disciplinar por quebra de decoro na forma do regimento. Pelo vandalismo e pelo ato de racismo.,True
e5_multilingual,instrucao_automatica,1,0,5602,Correta afirmação! Estao areimando argumentos e justificativas para os contrarios usarem de artificio para derruba los,True
e5_multilingual,instrucao_automatica,1,0,4645,"Se fosse o Pabllo Vittar , os lacradores: ""Linda"" , ""Essa mulher nos representa"" , ""Ninguém solta a mão de ninguém"" , ""Viva o Feminismo"". 😂😂😂😂😂😂",True
e5_multilingual,instrucao_automatica,1,0,4081,Que consciência tem essa garota!,True
e5_multilingual,instrucao_automatica,0,1,2457,"😂😂😂😂 debochado, foi bem pago..",True
e5_multilingual,instrucao_automatica,0,1,1925,"A Joyce só pode estar ""surtando""!!! 😱😱😱",True
e5_multilingual,instrucao_automatica,0,1,356,E um viva à esquerdalha!!!!!!,True
e5_multilingual,instrucao_automatica,0,1,929,"A esquerda além de tudo, é invejosa!🤣",True
e5_multilingual,instrucao_automatica,0,1,709,"Enquanto um protege nossas riquezas, o outro se preocupa com o cú alheio",True
e5_multilingual,instrucao_automatica,1,0,3893,E ele sabe onde fica Roraima?,True
e5_multilingual,instrucao_automatica,0,1,632,Até quando o STF vai trabalhar contra o país?,True
e5_multilingual,instrucao_automatica,1,0,3919,Lei da mordaça,True
e5_multilingual,instrucao_automatica,0,1,1773,Deus nos livre desse mal!!!,True
e5_multilingual,instrucao_automatica,1,0,4619,"Que absurdo fizeram com ela,o Brasil precisa de você,e está fazendo um ótimo trabalho,indo atrás de pedófilos que estupram até bebês.",True
e5_multilingual,instrucao_automatica,0,1,2063,"Rebentado a gente, foi para isso que colocamos vc aí, vai acaba com nós pobres.",True
e5_multilingual,instrucao_automatica,1,0,3593,Me orgulho de ver estes garotos,True
e5_multilingual,instrucao_automatica,0,1,2601,Vc e a Greta: duas oportunistas,True
e5_multilingual,instrucao_automatica,1,0,4532,Isso é um tipo de violência contra a MULHER MINISTRA DAMARES. Tem q ser tomada uma providência.,True
e5_multilingual,instrucao_automatica,0,1,1943,"Cortei inúmeras páginas que não é oficial, tem comunista que entra nesses grupos que fazem campanha até para não comer carne, é bom aí sobra e os produtores exportam mais ,E a greve segunda feira?.",True
e5_multilingual,instrucao_automatica,1,0,6232,@_rodrigobrazz Então como é curioso veio comentar kkkkkkk ajuda aí Zé 😂😂😂😂😂😂😂,True
e5_multilingual,instrucao_automatica,0,1,3236,@ed.biel vdd pq são uns vendidos,True
e5_multilingual,instrucao_automatica,1,0,5949,😂😂😂👏👏👏vc vai ser juíza do lula .imaginando,True
e5_multilingual,instrucao_automatica,1,0,6721,@bolsonarosp será que VCS podem fazer fotografia cartaz em tamanho grande do nosso Bolsonaro. Gostaria de ter um poster grande dele.,True
e5_multilingual,instrucao_automatica,1,0,3913,Quem é que vai julgar as fakes news ? Esse é o problema!,True
e5_multilingual,instrucao_automatica,0,1,349,Será q o Bozo e seus filhos tb vão fraudar as eleições da Argentina??,True
e5_multilingual,instrucao_automatica,0,1,1963,"Ainda bem que não foi no SBT, com certeza , lá, o resultado seria alterado pelo dono.",True
e5_multilingual,instrucao_automatica,1,0,4582,"Lamentável essas palavras contra um mulher de caráter indiscutível como nossa minitra Damares, DEUS é contigo mulher guerreira q o SENHOR levantou nesse pais chamado Brasil para lutar contra as injustiças desse país. 👏👏👏👏👏👏👏🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 bjs 😘",True
e5_multilingual,instrucao_automatica,1,0,5666,"Verdade , é tudo que os inimigos querem",True
e5_multilingual,instrucao_automatica,1,0,5569,Por que você e a Janaína se calaram quando escutam o Lindbergh farias fazendo menção a desordem civil e quando a Gleisi fala que pessoas serão mortas ao tentarem prender o Lula?,True
e5_multilingual,instrucao_automatica,0,1,2257,Outra q não vou e essa Janaína fica em cima do muro o lado q tá ganhando e q ela vai,True
e5_multilingual,instrucao_automatica,1,0,5762,Um desgaste muito grande para o congresso nacional tem que ser punido severamente.,True
e5_multilingual,instrucao_automatica,1,0,4379,O pior é que as pessoas acham graça,True
e5_multilingual,instrucao_automatica,1,0,3897,@jairmessiasbolsonaro Deveria fazer procedimento dentário todos os dias,True
e5_multilingual,instrucao_automatica,1,0,3836,"Eu quero ver se o Tramp perder, vai ser melhor ainda.",True
e5_multilingual,instrucao_automatica,1,0,6842,"Na verdade, a maior mensagem que eu tirei da propaganda foi 'tenha cachorros em casa pra espantar a dengue'",True
e5_multilingual,instrucao_automatica,0,1,496,"Perde não, Carla. As notícias verdadeiras é que são válidas mesmo. Quem corre risco maior é a esquerda, que inventou muito na eleição.",True
e5_multilingual,instrucao_automatica,0,1,3168,O pior é o povo aplaudindo essa merda,True
e5_multilingual,instrucao_automatica,0,1,2295,"Realmente , seria mais sensato que os filhos do Presidente permanecessem calados!!! 👍",True
e5_multilingual,instrucao_automatica,1,0,5973,Nem era pra ter sido preso! #LulaInocente ❤️🇧🇷💚,True
e5_multilingual,instrucao_automatica,1,0,3896,E ele quer decidir até as eleições vizinhas.,True
e5_multilingual,instrucao_automatica,0,1,3210,Tomar o diploma dele,True
e5_multilingual,instrucao_automatica,0,1,2320,"Se arrependimento matasse, eu e todos meus amigos e familiares a quem incentivei que votassem em vc estaríamos mortos!! 🤮",True
e5_multilingual,instrucao_automatica,0,1,3276,"O grupo é grande, com certeza tem mais políticos no meio.",True
e5_multilingual,instrucao_automatica,0,1,3237,"O tombo vai ser grande, eu vou aplaudir de pé.",True
e5_multilingual,instrucao_automatica,0,1,2029,Rindo feito um condenado,True
e5_multilingual,instrucao_automatica,0,1,2101,Ñ suporto essas palhaçadas esse ñ. me representa.,True
e5_multilingual,instrucao_automatica,0,1,3146,Kkkkk bem afrontoso👏👏👏👏👏👏🙌,True
e5_multilingual,instrucao_automatica,0,1,778,coisa nojenta sim,True
e5_multilingual,instrucao_automatica,1,0,5391,Deveria recolher impostos em quem votou nele !,True
e5_multilingual,instrucao_automatica,0,1,994,E essas mulheres rindo????? Credo,True
e5_multilingual,instrucao_automatica,0,1,3114,🤣🤣🤣🤣🤣ser desmentida ao vivo não tem preço!!!🤣🤣🔝🇧🇷,True
e5_multilingual,instrucao_automatica,0,1,1960,"Ai vem a hipocrisia, sou contra concurso de beleza pois mulher não é objeto, ok mas se a vencedora for Negra, ou qualquer representante de uma minoria ai tudo bem relativo isso.",True
e5_multilingual,instrucao_automatica,0,1,597,Deputada! Temos que ir pra cima dessa corja.,True
e5_multilingual,instrucao_automatica,1,0,3900,A Europa prática o capitalismo. O governo não precisa ser de direita para praticar tal,True
e5_multilingual,instrucao_automatica,1,0,5557,Sinto muito mas tenho medo q ele atrapalhe demais o pai dele. Fala muito.,True
e5_multilingual,instrucao_automatica,1,0,5894,Estão querendo prender Lula de novo.,True
e5_multilingual,instrucao_automatica,0,1,2774,"Não tenha dúvidas, sem capim está sempre a sua disposição 😂😢",True
e5_multilingual,instrucao_automatica,1,0,6281,Publiquem quem já assinou,True
e5_multilingual,instrucao_automatica,1,0,5736,É tem negro defendendo essa barbárie!,True
e5_multilingual,instrucao_automatica,1,0,4396,"Que absurdo, não sei como tem gente q assiste esse cara, e ainda acham graça 😔",True
e5_multilingual,instrucao_automatica,1,0,6094,Quando ele vai ouvir musk na polícia federal kkkkkk,True
e5_multilingual,instrucao_automatica,1,0,6021,"A estratégia de Soros é apoiar movimentos de protesto que minam os nacionalismos, colocando acima as reivindicações sociais globais, que desafiam os governos progressistas com um senso de pátria. De pertencer a um território e uma cultura. Malala e Greta fazem parte dessa estratégia, embora a mídia corporativa do mundo esteja focada em saber se a garota escandinava pode retornar de veleiro, mula ou skate para sua escola sueca, para não se contaminar no caminho de volta.",True
e5_multilingual,instrucao_automatica,0,1,2641,Manda ela capinar uma roça e vai vc tbm,True
e5_multilingual,instrucao_automatica,1,0,6554,@wellington_do_gremio não tenho tempo nem de ver TV quanto mais globo.,True
e5_multilingual,instrucao_automatica,0,1,2266,Para com essa briga. Todo mundo erra. Seja compassiva com os outros. Ou aguentaremos os ladroes da esquerda.,True
e5_multilingual,instrucao_automatica,1,0,5459,Isso é a retórica dela. Quanto ao mesmo objetivo vcs tem o mesmo. O duro é contemplar o cargo que lhe agrada.,True
e5_multilingual,instrucao_automatica,0,1,384,"Perguntem quantos votos esse energúmeno teve em Roraima, então poderemos ter compreensão do porque ele sente liberdade para as atrocidades que diz e faz sem pudor.",True
e5_multilingual,instrucao_automatica,1,0,5501,Vc poderia ser mais sensata ... E não alimentar ainda mais as coisas... afinal de que lado vc esta ...,True
e5_multilingual,instrucao_automatica,1,0,6211,@lu_cianoramos vai se taxado em 92% pra respirar,True
e5_multilingual,instrucao_automatica,0,1,3149,"SOU BOLSONARIANA ATÉ VCS NÃO ESTIVER MAIS NA POLÍTICA, SOU DO ESTADO DE SÃO PAULO,,,HAHA VOLTEI EM VC BEBÊ,,,EU NÃO TENHO SAUDADES DO QUEIROZ, SE ELE DEVE ALGUMA EXPLICAÇÃO NÃO É PRA MIM, E SIM PRA JUSTIÇA..,..SO ALGO ME ENCOMODA MUITO, O FLAVIO ESTÁ NA MÃO CONTRÁRIA DO SEU PAI, NAS VOTAÇÕES DELE, O MAJOR OLÍMPIO SIM SEGUE MAIS OS IDEAIS DO SEU PAI, QUE O FLAVIO,,, PORQUE FLAVIO É TOTALMENTE CONTRA A CPI DA LAVA TOGA, EDUARDO O POVO ODEIA ESSE STF, PORQUE FLAVIO OS PROTEGE TANTO.....SEI QUE VC NÃO VAI DAR BOLA AO MEU COMENTÁRIO, MAS JURO QUERIA ENTENDER...💗💗💗💗💗💗",True
e5_multilingual,instrucao_automatica,0,1,2254,"Eu acho, que o filho do presidente , é seu maior impecilio , o presidente perde muito tempo tentando explicar as burrice filho errrr.",True
e5_multilingual,instrucao_automatica,1,0,5562,Os filhos do Presidente só criam problemas .... corta a mesada deles ....,True
e5_multilingual,instrucao_automatica,0,1,1217,"Jornalistas babaca, somos todos Damares❤️❤️❤️",True
e5_multilingual,instrucao_automatica,1,0,3522,Devia ter tido pena ANTES... bem ANTES 🤬,True
e5_multilingual,instrucao_automatica,1,0,4298,"Essa entrevista vou assistir por sua causa Deputado, quanto ao Queiróz já tem gente para se preocupar por mim 😂😂. Avisa se vai sair na quinta-feira mesmo. 👉🇧🇷",True
e5_multilingual,instrucao_automatica,0,1,2342,So negros morrem no Brasil? Bandido nao escolhe cor!,True
e5_multilingual,instrucao_automatica,0,1,354,Ele está certo. Vai ter um monte de argentino faminto invadindo aqui,True
e5_multilingual,instrucao_automatica,1,0,6409,Kkkkk Mais afiado que tramontina😂💚💛,True
e5_multilingual,instrucao_automatica,1,0,5382,Haudad nós estamos esperando🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,True
e5_multilingual,instrucao_automatica,1,0,5601,É isso! Mas eles acham q é perseguição pessoal,True
e5_multilingual,instrucao_automatica,1,0,6274,Os Robin Hood's do Brasil,True
e5_multilingual,instrucao_automatica,1,0,5180,"Esse negócio de mulher NEGRA está por fora. Foi escolhida uma MULHER LINDA do continente africano. Mulher é mulher. Ou ela é diferente das outras por causa da sua cor. É mais sensual, mais carinhosa, mais inteligente...???",True
e5_multilingual,instrucao_automatica,0,1,2013,Isso é pouco pra os otário q votou nele.,True
e5_multilingual,instrucao_automatica,1,0,3768,Pra ganhar a eleição teve que prender Lula sem provas .....,True
e5_multilingual,instrucao_automatica,0,1,661,Parabéns a garotinha do George Sorus. Uma laranjinha sendo usada pelas grandes corporações parabéns a menina usada por sua mãe e as gigantes de seu contrato.,True
e5_multilingual,instrucao_automatica,0,1,40,Nojo 🙈🙉🙊sempre assim,True
e5_multilingual,instrucao_automatica,0,1,690,"Agora vai ser assim "" votem em quem eu indicar"" pelo amor de Deus para de frescura no toba e deixa o povo votar",True
e5_multilingual,instrucao_automatica,1,0,5575,Por isso que Lula e Dilma não tinham familiares na política.,True
e5_multilingual,instrucao_automatica,0,1,2006,Parabéns aos envolvidos! Faz arminha e grita mito.,True
e5_multilingual,instrucao_automatica,1,0,5853,Tem dinheiro... responde em liberdade 😡 lamentável,True
e5_multilingual,instrucao_automatica,1,0,3504,A Dilma chilena 🤢🤢🤢🤮🤮,True
e5_multilingual,instrucao_automatica,0,1,2840,Tem mtas outras pessoas q realmente merecem destaque!!! menos essa tal de Greta🙄,True
e5_multilingual,instrucao_automatica,0,1,2484,Lula na cadeia já !!!,True
e5_multilingual,instrucao_automatica,1,0,5528,"Esses filhos foram criados dessa maneira, falando o que pensam. Esquecem que estão no comando de uma grande nação. Precisam todos eles pensar melhor antes de falar.",True
e5_multilingual,instrucao_automatica,1,0,5447,É o mito dos trabalhador,True
e5_multilingual,instrucao_automatica,0,1,2258,Os filhos do nosso Presidente poderiam calar à boca!!!,True
e5_multilingual,instrucao_automatica,1,0,5950,Onde foi feita essa Pesquisa na sede do PT,True
e5_multilingual,instrucao_automatica,1,0,3761,Já tá na hora de gravar vídeo com os caras da Galãs Feios,True
e5_multilingual,instrucao_automatica,0,1,462,"Eu tenho ranço desse estocador de cocô, mas entendi o que ele quis dizer em relação à Roraima. A população desse estado teve muitos problemas com os imigrantes venezuelanos. Agora ele errou ao dizer, que um governo de esquerda na Argentina faria isso, está mais fácil a gente emigrar para lá se isso acontecer.",True
e5_multilingual,instrucao_automatica,1,0,5637,é preciso pensar 10 X antes de falar para depois ter que pedir desculpas . Certos Bolsonaros deviam aprender isso . um leão nuca pede desculpas ..,True
e5_multilingual,instrucao_automatica,1,0,4939,"Noh coisa feia duas deputadas do mesmo partido , com essas brigas sem fundamento.",True
e5_multilingual,instrucao_automatica,0,1,3279,"Eu quero mais mulheres na política, mas que não sejam iguais a você.",True
e5_multilingual,instrucao_automatica,0,1,2171,"Cínico, ordinário, antidemocrático",True
e5_multilingual,instrucao_automatica,0,1,1146,Aceitar comentários de Minions é de uma grandeza absoluta... só por isso tem meu voto eternamente,True
e5_multilingual,instrucao_automatica,0,1,1857,Desiquilibrio total.,True
e5_multilingual,instrucao_automatica,1,0,6844,Dengue precisa e de vacina né de vídeo bonito não cadê as vacina,True
e5_multilingual,instrucao_automatica,0,1,1938,"🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 Maravilha! Bolsonaro 2022!!!!! Vamos mudar o rumo de nossas vidas pelo trabalho, pela honra, pela honestidade e pela ética. Apoio total ao governo. Vamos defender nosso país da quadrilha comunista.",True
e5_multilingual,instrucao_automatica,1,0,5653,Será que o filho está fazendo isto pra prejudicar o pai?,True
e5_multilingual,instrucao_automatica,0,1,2969,Tem que mandar outra dizendo que esses vigaristas não nos representam.,True
e5_multilingual,instrucao_automatica,1,0,3993,"Eu nao quero ser presidente, eu que ser DEPUTADO OU SENADOR...",True
e5_multilingual,instrucao_automatica,0,1,2676,Só foi eleita porque apoiou o Bolsonaro. Vai caçar o que fazer!!!,True
e5_multilingual,instrucao_automatica,0,1,160,Ou quando o Brasil estava sendo saqueado pelo PT? ?,True
e5_multilingual,instrucao_automatica,0,1,2750,Estamos vendo que 💩 é a TIME afinal só olhar o dono. E como boa puxa saco de editor acha justo...precisa conhecer @boyanslat e entender o que é relevância de PERSONALIDADE EM MEIO AMBIENTE MUNDIAL!,True
e5_multilingual,instrucao_automatica,1,0,5583,Última eleição votei nas duas nas próximas não votarei em nenhuma das duas taokey.,True
e5_multilingual,instrucao_automatica,1,0,6126,@solangemariamoreradasilva ia encher de radar novamente,True
e5_large_instruct,sem_instrucao,0,1,1996,👏👏👏👏o capeta sendo capeta. Normal.,True
e5_large_instruct,sem_instrucao,1,0,4274,"DEPUTADO NAO E O GABINETE do ÓDIO , MAS SIM DE UMA GRANDE JORNALISTA CANAL da LEDA NAGLE ! ENTREVISTA . PARABÉNS ! 👏👏👏👏👏💛👏👏🇧🇷👮‍♂️🇧🇷💚👮‍♂️💛👍👍👍👍🤝👮‍♂️🇧🇷👏👏VAMOS ASSISTIR ! TODOS ! 😂😂😂😂😂❤️😂😂😂😂😂😂😂👮‍♂️😂😂😂🇧🇷NÃO PERCAM !",True
e5_large_instruct,sem_instrucao,0,1,1482,Esse 💩tem que provar é a sua inocência (não tem como provar) e não atacar o Moro.,True
